Périmètre;Nature;Date;Heures;Consommation
Grand Lyon;Données temps réel;24/04/2017;02:30;782
Grand Lyon;Données temps réel;24/04/2017;02:45;786
Grand Lyon;Données temps réel;24/04/2017;03:00;787
Grand Lyon;Données temps réel;24/04/2017;03:15;774
Grand Lyon;Données temps réel;24/04/2017;03:30;780
Grand Lyon;Données temps réel;24/04/2017;03:45;767
Grand Lyon;Données temps réel;24/04/2017;04:00;776
Grand Lyon;Données temps réel;24/04/2017;04:15;786
Grand Lyon;Données temps réel;24/04/2017;04:30;798
Grand Lyon;Données temps réel;24/04/2017;04:45;795
Grand Lyon;Données temps réel;24/04/2017;05:00;813
Grand Lyon;Données temps réel;24/04/2017;05:15;835
Grand Lyon;Données temps réel;24/04/2017;05:30;840
Grand Lyon;Données temps réel;24/04/2017;05:45;861
Grand Lyon;Données temps réel;24/04/2017;06:00;870
Grand Lyon;Données temps réel;24/04/2017;06:15;931
Grand Lyon;Données temps réel;24/04/2017;06:30;922
Grand Lyon;Données temps réel;24/04/2017;06:45;927
Grand Lyon;Données temps réel;24/04/2017;07:00;952
Grand Lyon;Données temps réel;24/04/2017;07:15;997
Grand Lyon;Données temps réel;24/04/2017;07:30;1011
Grand Lyon;Données temps réel;24/04/2017;07:45;1018
Grand Lyon;Données temps réel;24/04/2017;08:00;1032
Grand Lyon;Données temps réel;24/04/2017;08:15;1056
Grand Lyon;Données temps réel;24/04/2017;08:30;1071
Grand Lyon;Données temps réel;24/04/2017;08:45;1066
Grand Lyon;Données temps réel;24/04/2017;09:00;1075
Grand Lyon;Données temps réel;24/04/2017;09:15;1082
Grand Lyon;Données temps réel;24/04/2017;09:30;1092
Grand Lyon;Données temps réel;24/04/2017;09:45;1099
Grand Lyon;Données temps réel;24/04/2017;10:00;1103
Grand Lyon;Données temps réel;24/04/2017;10:15;1108
Grand Lyon;Données temps réel;24/04/2017;10:30;1097
Grand Lyon;Données temps réel;24/04/2017;10:45;1086
Grand Lyon;Données temps réel;24/04/2017;11:00;1087
Grand Lyon;Données temps réel;24/04/2017;11:15;1098
Grand Lyon;Données temps réel;24/04/2017;11:30;1100
Grand Lyon;Données temps réel;24/04/2017;11:45;1107
Grand Lyon;Données temps réel;24/04/2017;12:00;1102
Grand Lyon;Données temps réel;24/04/2017;12:15;1108
Grand Lyon;Données temps réel;24/04/2017;12:30;1104
Grand Lyon;Données temps réel;24/04/2017;12:45;1090
Grand Lyon;Données temps réel;24/04/2017;13:00;1070
Grand Lyon;Données temps réel;24/04/2017;13:15;1076
Grand Lyon;Données temps réel;24/04/2017;13:30;1059
Grand Lyon;Données temps réel;24/04/2017;13:45;1053
Grand Lyon;Données temps réel;24/04/2017;14:00;1055
Grand Lyon;Données temps réel;24/04/2017;14:15;1060
Grand Lyon;Données temps réel;24/04/2017;14:30;1035
Grand Lyon;Données temps réel;24/04/2017;14:45;1030
Grand Lyon;Données temps réel;24/04/2017;15:00;1010
Grand Lyon;Données temps réel;24/04/2017;15:15;1016
Grand Lyon;Données temps réel;24/04/2017;15:30;1008
Grand Lyon;Données temps réel;24/04/2017;15:45;1010
Grand Lyon;Données temps réel;24/04/2017;16:00;1000
Grand Lyon;Données temps réel;24/04/2017;16:15;985
Grand Lyon;Données temps réel;24/04/2017;16:30;991
Grand Lyon;Données temps réel;24/04/2017;16:45;982
Grand Lyon;Données temps réel;24/04/2017;17:00;982
Grand Lyon;Données temps réel;24/04/2017;17:15;974
Grand Lyon;Données temps réel;24/04/2017;17:30;973
Grand Lyon;Données temps réel;24/04/2017;17:45;970
Grand Lyon;Données temps réel;24/04/2017;18:00;985
Grand Lyon;Données temps réel;24/04/2017;18:15;961
Grand Lyon;Données temps réel;24/04/2017;18:30;978
Grand Lyon;Données temps réel;24/04/2017;18:45;969
Grand Lyon;Données temps réel;24/04/2017;19:00;987
Grand Lyon;Données temps réel;24/04/2017;19:15;990
Grand Lyon;Données temps réel;24/04/2017;19:30;1004
Grand Lyon;Données temps réel;24/04/2017;19:45;989
Grand Lyon;Données temps réel;24/04/2017;20:00;989
Grand Lyon;Données temps réel;24/04/2017;20:15;981
Grand Lyon;Données temps réel;24/04/2017;20:30;972
Grand Lyon;Données temps réel;24/04/2017;20:45;981
Grand Lyon;Données temps réel;24/04/2017;21:00;993
Grand Lyon;Données temps réel;24/04/2017;21:15;995
Grand Lyon;Données temps réel;24/04/2017;21:30;970
Grand Lyon;Données temps réel;24/04/2017;21:45;940
Grand Lyon;Données temps réel;24/04/2017;22:00;939
Grand Lyon;Données temps réel;24/04/2017;22:15;937
Grand Lyon;Données temps réel;24/04/2017;22:30;952
Grand Lyon;Données temps réel;24/04/2017;22:45;1036
Grand Lyon;Données temps réel;24/04/2017;23:00;1030
Grand Lyon;Données temps réel;24/04/2017;23:15;1064
Grand Lyon;Données temps réel;24/04/2017;23:30;1038
Grand Lyon;Données temps réel;24/04/2017;23:45;993
Grand Lyon;Données temps réel;25/04/2017;00:00;958
Grand Lyon;Données temps réel;25/04/2017;00:15;915
Grand Lyon;Données temps réel;25/04/2017;00:30;894
Grand Lyon;Données temps réel;25/04/2017;00:45;873
Grand Lyon;Données temps réel;25/04/2017;01:00;852
Grand Lyon;Données temps réel;25/04/2017;01:15;803
Grand Lyon;Données temps réel;25/04/2017;01:30;802
Grand Lyon;Données temps réel;25/04/2017;01:45;787
Grand Lyon;Données temps réel;25/04/2017;02:00;785
Grand Lyon;Données temps réel;25/04/2017;02:15;767
Grand Lyon;Données temps réel;25/04/2017;02:30;744
Grand Lyon;Données temps réel;25/04/2017;02:45;747
Grand Lyon;Données temps réel;25/04/2017;03:00;742
Grand Lyon;Données temps réel;25/04/2017;03:15;737
Grand Lyon;Données temps réel;25/04/2017;03:30;737
Grand Lyon;Données temps réel;25/04/2017;03:45;727
Grand Lyon;Données temps réel;25/04/2017;04:00;731
Grand Lyon;Données temps réel;25/04/2017;04:15;741
Grand Lyon;Données temps réel;25/04/2017;04:30;746
Grand Lyon;Données temps réel;25/04/2017;04:45;743
Grand Lyon;Données temps réel;25/04/2017;05:00;760
Grand Lyon;Données temps réel;25/04/2017;05:15;794
Grand Lyon;Données temps réel;25/04/2017;05:30;806
Grand Lyon;Données temps réel;25/04/2017;05:45;815
Grand Lyon;Données temps réel;25/04/2017;06:00;821
Grand Lyon;Données temps réel;25/04/2017;06:15;866
Grand Lyon;Données temps réel;25/04/2017;06:30;876
Grand Lyon;Données temps réel;25/04/2017;06:45;891
Grand Lyon;Données temps réel;25/04/2017;07:00;910
Grand Lyon;Données temps réel;25/04/2017;07:15;940
Grand Lyon;Données temps réel;25/04/2017;07:30;959
Grand Lyon;Données temps réel;25/04/2017;07:45;968
Grand Lyon;Données temps réel;25/04/2017;08:00;1005
Grand Lyon;Données temps réel;25/04/2017;08:15;1035
Grand Lyon;Données temps réel;25/04/2017;08:30;1048
Grand Lyon;Données temps réel;25/04/2017;08:45;1064
Grand Lyon;Données temps réel;25/04/2017;09:00;1062
Grand Lyon;Données temps réel;25/04/2017;09:15;1079
Grand Lyon;Données temps réel;25/04/2017;09:30;1093
Grand Lyon;Données temps réel;25/04/2017;09:45;1106
Grand Lyon;Données temps réel;25/04/2017;10:00;1109
Grand Lyon;Données temps réel;25/04/2017;10:15;1137
Grand Lyon;Données temps réel;25/04/2017;10:30;1138
Grand Lyon;Données temps réel;25/04/2017;10:45;1139
Grand Lyon;Données temps réel;25/04/2017;11:00;1151
Grand Lyon;Données temps réel;25/04/2017;11:15;1163
Grand Lyon;Données temps réel;25/04/2017;11:30;1161
Grand Lyon;Données temps réel;25/04/2017;11:45;1170
Grand Lyon;Données temps réel;25/04/2017;12:00;1183
Grand Lyon;Données temps réel;25/04/2017;12:15;1190
Grand Lyon;Données temps réel;25/04/2017;12:30;1190
Grand Lyon;Données temps réel;25/04/2017;12:45;1194
Grand Lyon;Données temps réel;25/04/2017;13:00;1186
Grand Lyon;Données temps réel;25/04/2017;13:15;1179
Grand Lyon;Données temps réel;25/04/2017;13:30;1173
Grand Lyon;Données temps réel;25/04/2017;13:45;1169
Grand Lyon;Données temps réel;25/04/2017;14:00;1168
Grand Lyon;Données temps réel;25/04/2017;14:15;1166
Grand Lyon;Données temps réel;25/04/2017;14:30;1145
Grand Lyon;Données temps réel;25/04/2017;14:45;1153
Grand Lyon;Données temps réel;25/04/2017;15:00;1128
Grand Lyon;Données temps réel;25/04/2017;15:15;1143
Grand Lyon;Données temps réel;25/04/2017;15:30;1126
Grand Lyon;Données temps réel;25/04/2017;15:45;1116
Grand Lyon;Données temps réel;25/04/2017;16:00;1113
Grand Lyon;Données temps réel;25/04/2017;16:15;1110
Grand Lyon;Données temps réel;25/04/2017;16:30;1099
Grand Lyon;Données temps réel;25/04/2017;16:45;1088
Grand Lyon;Données temps réel;25/04/2017;17:00;1094
Grand Lyon;Données temps réel;25/04/2017;17:15;1107
Grand Lyon;Données temps réel;25/04/2017;17:30;1102
Grand Lyon;Données temps réel;25/04/2017;17:45;1100
Grand Lyon;Données temps réel;25/04/2017;18:00;1096
Grand Lyon;Données temps réel;25/04/2017;18:15;1093
Grand Lyon;Données temps réel;25/04/2017;18:30;1101
Grand Lyon;Données temps réel;25/04/2017;18:45;1112
Grand Lyon;Données temps réel;25/04/2017;19:00;1123
Grand Lyon;Données temps réel;25/04/2017;19:15;1112
Grand Lyon;Données temps réel;25/04/2017;19:30;1101
Grand Lyon;Données temps réel;25/04/2017;19:45;1098
Grand Lyon;Données temps réel;25/04/2017;20:00;1094
Grand Lyon;Données temps réel;25/04/2017;20:15;1083
Grand Lyon;Données temps réel;25/04/2017;20:30;1073
Grand Lyon;Données temps réel;25/04/2017;20:45;1068
Grand Lyon;Données temps réel;25/04/2017;21:00;1051
Grand Lyon;Données temps réel;25/04/2017;21:15;1033
Grand Lyon;Données temps réel;25/04/2017;21:30;1017
Grand Lyon;Données temps réel;25/04/2017;21:45;1004
Grand Lyon;Données temps réel;25/04/2017;22:00;1004
Grand Lyon;Données temps réel;25/04/2017;22:15;1002
Grand Lyon;Données temps réel;25/04/2017;22:30;1023
Grand Lyon;Données temps réel;25/04/2017;22:45;1097
Grand Lyon;Données temps réel;25/04/2017;23:00;1120
Grand Lyon;Données temps réel;25/04/2017;23:15;1160
Grand Lyon;Données temps réel;25/04/2017;23:30;1126
Grand Lyon;Données temps réel;25/04/2017;23:45;1088
Grand Lyon;Données temps réel;26/04/2017;00:00;1049
Grand Lyon;Données temps réel;26/04/2017;00:15;1005
Grand Lyon;Données temps réel;26/04/2017;00:30;991
Grand Lyon;Données temps réel;26/04/2017;00:45;946
Grand Lyon;Données temps réel;26/04/2017;01:00;930
Grand Lyon;Données temps réel;26/04/2017;01:15;903
Grand Lyon;Données temps réel;26/04/2017;01:30;887
Grand Lyon;Données temps réel;26/04/2017;01:45;891
Grand Lyon;Données temps réel;26/04/2017;02:00;868
Grand Lyon;Données temps réel;26/04/2017;02:15;869
Grand Lyon;Données temps réel;26/04/2017;02:30;864
Grand Lyon;Données temps réel;26/04/2017;02:45;850
Grand Lyon;Données temps réel;26/04/2017;03:00;846
Grand Lyon;Données temps réel;26/04/2017;03:15;846
Grand Lyon;Données temps réel;26/04/2017;03:30;848
Grand Lyon;Données temps réel;26/04/2017;03:45;844
Grand Lyon;Données temps réel;26/04/2017;04:00;835
Grand Lyon;Données temps réel;26/04/2017;04:15;869
Grand Lyon;Données temps réel;26/04/2017;04:30;871
Grand Lyon;Données temps réel;26/04/2017;04:45;861
Grand Lyon;Données temps réel;26/04/2017;05:00;882
Grand Lyon;Données temps réel;26/04/2017;05:15;886
Grand Lyon;Données temps réel;26/04/2017;05:30;905
Grand Lyon;Données temps réel;26/04/2017;05:45;912
Grand Lyon;Données temps réel;26/04/2017;06:00;932
Grand Lyon;Données temps réel;26/04/2017;06:15;958
Grand Lyon;Données temps réel;26/04/2017;06:30;961
Grand Lyon;Données temps réel;26/04/2017;06:45;988
Grand Lyon;Données temps réel;26/04/2017;07:00;1013
Grand Lyon;Données temps réel;26/04/2017;07:15;1049
Grand Lyon;Données temps réel;26/04/2017;07:30;1077
Grand Lyon;Données temps réel;26/04/2017;07:45;1103
Grand Lyon;Données temps réel;26/04/2017;08:00;1125
Grand Lyon;Données temps réel;26/04/2017;08:15;1143
Grand Lyon;Données temps réel;26/04/2017;08:30;1160
Grand Lyon;Données temps réel;26/04/2017;08:45;1164
Grand Lyon;Données temps réel;26/04/2017;09:00;1189
Grand Lyon;Données temps réel;26/04/2017;09:15;1194
Grand Lyon;Données temps réel;26/04/2017;09:30;1200
Grand Lyon;Données temps réel;26/04/2017;09:45;1206
Grand Lyon;Données temps réel;26/04/2017;10:00;1212
Grand Lyon;Données temps réel;26/04/2017;10:15;1217
Grand Lyon;Données temps réel;26/04/2017;10:30;ND
Grand Lyon;Données temps réel;26/04/2017;10:45;ND
Grand Lyon;Données temps réel;26/04/2017;11:00;ND
Grand Lyon;Données temps réel;26/04/2017;11:15;ND
Grand Lyon;Données temps réel;26/04/2017;11:30;ND
Grand Lyon;Données temps réel;26/04/2017;11:45;ND
Grand Lyon;Données temps réel;26/04/2017;12:00;ND
Grand Lyon;Données temps réel;26/04/2017;12:15;1271
Grand Lyon;Données temps réel;26/04/2017;12:30;1257
Grand Lyon;Données temps réel;26/04/2017;12:45;1245
Grand Lyon;Données temps réel;26/04/2017;13:00;1246
Grand Lyon;Données temps réel;26/04/2017;13:15;1240
Grand Lyon;Données temps réel;26/04/2017;13:30;1236
Grand Lyon;Données temps réel;26/04/2017;13:45;1238
Grand Lyon;Données temps réel;26/04/2017;14:00;1222
Grand Lyon;Données temps réel;26/04/2017;14:15;1215
Grand Lyon;Données temps réel;26/04/2017;14:30;1201
Grand Lyon;Données temps réel;26/04/2017;14:45;1184
Grand Lyon;Données temps réel;26/04/2017;15:00;1174
Grand Lyon;Données temps réel;26/04/2017;15:15;1188
Grand Lyon;Données temps réel;26/04/2017;15:30;1161
Grand Lyon;Données temps réel;26/04/2017;15:45;1165
Grand Lyon;Données temps réel;26/04/2017;16:00;1164
Grand Lyon;Données temps réel;26/04/2017;16:15;1166
Grand Lyon;Données temps réel;26/04/2017;16:30;1152
Grand Lyon;Données temps réel;26/04/2017;16:45;1141
Grand Lyon;Données temps réel;26/04/2017;17:00;1155
Grand Lyon;Données temps réel;26/04/2017;17:15;1141
Grand Lyon;Données temps réel;26/04/2017;17:30;1157
Grand Lyon;Données temps réel;26/04/2017;17:45;1141
Grand Lyon;Données temps réel;26/04/2017;18:00;1161
Grand Lyon;Données temps réel;26/04/2017;18:15;1163
Grand Lyon;Données temps réel;26/04/2017;18:30;1172
Grand Lyon;Données temps réel;26/04/2017;18:45;1175
Grand Lyon;Données temps réel;26/04/2017;19:00;1172
Grand Lyon;Données temps réel;26/04/2017;19:15;1184
Grand Lyon;Données temps réel;26/04/2017;19:30;1175
Grand Lyon;Données temps réel;26/04/2017;19:45;1192
Grand Lyon;Données temps réel;26/04/2017;20:00;1186
Grand Lyon;Données temps réel;26/04/2017;20:15;1159
Grand Lyon;Données temps réel;26/04/2017;20:30;1146
Grand Lyon;Données temps réel;26/04/2017;20:45;1147
Grand Lyon;Données temps réel;26/04/2017;21:00;1132
Grand Lyon;Données temps réel;26/04/2017;21:15;1136
Grand Lyon;Données temps réel;26/04/2017;21:30;1103
Grand Lyon;Données temps réel;26/04/2017;21:45;1075
Grand Lyon;Données temps réel;26/04/2017;22:00;1078
Grand Lyon;Données temps réel;26/04/2017;22:15;1082
Grand Lyon;Données temps réel;26/04/2017;22:30;1119
Grand Lyon;Données temps réel;26/04/2017;22:45;1198
Grand Lyon;Données temps réel;26/04/2017;23:00;1193
Grand Lyon;Données temps réel;26/04/2017;23:15;1217
Grand Lyon;Données temps réel;26/04/2017;23:30;1208
Grand Lyon;Données temps réel;26/04/2017;23:45;1152
Grand Lyon;Données temps réel;27/04/2017;00:00;1109
Grand Lyon;Données temps réel;27/04/2017;00:15;1082
Grand Lyon;Données temps réel;27/04/2017;00:30;1042
Grand Lyon;Données temps réel;27/04/2017;00:45;1021
Grand Lyon;Données temps réel;27/04/2017;01:00;971
Grand Lyon;Données temps réel;27/04/2017;01:15;955
Grand Lyon;Données temps réel;27/04/2017;01:30;947
Grand Lyon;Données temps réel;27/04/2017;01:45;946
Grand Lyon;Données temps réel;27/04/2017;02:00;922
Grand Lyon;Données temps réel;27/04/2017;02:15;924
Grand Lyon;Données temps réel;27/04/2017;02:30;896
Grand Lyon;Données temps réel;27/04/2017;02:45;896
Grand Lyon;Données temps réel;27/04/2017;03:00;891
Grand Lyon;Données temps réel;27/04/2017;03:15;883
Grand Lyon;Données temps réel;27/04/2017;03:30;882
Grand Lyon;Données temps réel;27/04/2017;03:45;890
Grand Lyon;Données temps réel;27/04/2017;04:00;892
Grand Lyon;Données temps réel;27/04/2017;04:15;898
Grand Lyon;Données temps réel;27/04/2017;04:30;906
Grand Lyon;Données temps réel;27/04/2017;04:45;898
Grand Lyon;Données temps réel;27/04/2017;05:00;902
Grand Lyon;Données temps réel;27/04/2017;05:15;940
Grand Lyon;Données temps réel;27/04/2017;05:30;952
Grand Lyon;Données temps réel;27/04/2017;05:45;965
Grand Lyon;Données temps réel;27/04/2017;06:00;962
Grand Lyon;Données temps réel;27/04/2017;06:15;1013
Grand Lyon;Données temps réel;27/04/2017;06:30;1016
Grand Lyon;Données temps réel;27/04/2017;06:45;1032
Grand Lyon;Données temps réel;27/04/2017;07:00;1048
Grand Lyon;Données temps réel;27/04/2017;07:15;1073
Grand Lyon;Données temps réel;27/04/2017;07:30;1107
Grand Lyon;Données temps réel;27/04/2017;07:45;1148
Grand Lyon;Données temps réel;27/04/2017;08:00;1170
Grand Lyon;Données temps réel;27/04/2017;08:15;1188
Grand Lyon;Données temps réel;27/04/2017;08:30;1199
Grand Lyon;Données temps réel;27/04/2017;08:45;1222
Grand Lyon;Données temps réel;27/04/2017;09:00;1228
Grand Lyon;Données temps réel;27/04/2017;09:15;1224
Grand Lyon;Données temps réel;27/04/2017;09:30;1225
Grand Lyon;Données temps réel;27/04/2017;09:45;1229
Grand Lyon;Données temps réel;27/04/2017;10:00;1234
Grand Lyon;Données temps réel;27/04/2017;10:15;1222
Grand Lyon;Données temps réel;27/04/2017;10:30;1224
Grand Lyon;Données temps réel;27/04/2017;10:45;1225
Grand Lyon;Données temps réel;27/04/2017;11:00;1219
Grand Lyon;Données temps réel;27/04/2017;11:15;1237
Grand Lyon;Données temps réel;27/04/2017;11:30;1227
Grand Lyon;Données temps réel;27/04/2017;11:45;1249
Grand Lyon;Données temps réel;27/04/2017;12:00;1259
Grand Lyon;Données temps réel;27/04/2017;12:15;1257
Grand Lyon;Données temps réel;27/04/2017;12:30;1236
Grand Lyon;Données temps réel;27/04/2017;12:45;1235
Grand Lyon;Données temps réel;27/04/2017;13:00;1216
Grand Lyon;Données temps réel;27/04/2017;13:15;1212
Grand Lyon;Données temps réel;27/04/2017;13:30;1214
Grand Lyon;Données temps réel;27/04/2017;13:45;1178
Grand Lyon;Données temps réel;27/04/2017;14:00;1185
